"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","101","102","103","104","105","106","107","108","109","110","111","112","113","114","115","116","117","118","119","120","121","122","123","124","125","126","127","128","129","130","131","132","133","134","135","136","137","138","139","140","141","142","143","144","145","146","147","148","149","150","151","152","153","154","155","156","157","158","159","160","161","162","163","164","165","166","167","168","169","170","171","172","173","174","175","176","177","178","179","180","181","182","183","184","185","186","187","188","189","190","191","192","193","194","195","196","197","198","199","200","201","202","203","204","205","206","207","208","209","210","211","212","213","214","215","216","217","218","219","220","221","222","223","224","225","226","227","228","229","230","231","232","233","234","235","236","237","238","239","240","241","242","243","244","245","246","247","248","249","250"
"90",4748,5175,6999,9911,5756,4869,10080,8907,10978,11946,7793,10715,9083,9062,10890,8847,10451,9759,10537,9912,8082,7326,4944,8550,8753,10674,9448,7689,5534,10603,4272,9219,10676,10898,9743,6649,11662,11233,7607,11370,4453,6714,8805,11171,4176,6491,9002,10454,8083,5903,6889,11143,7201,11015,9946,7202,4866,7823,8783,6936,8524,8406,4408,10567,6003,6450,10967,4552,9248,7811,10097,7032,8955,7801,8196,6592,8348,10358,6947,6068,8271,11952,7305,6063,6334,6019,8575,8952,4845,4541,9103,11347,8701,5584,4607,8248,8999,4345,4404,6405,7296,9628,11217,4246,11689,5074,6931,8836,7384,8390,4701,9809,11459,7609,6701,8575,11133,4930,10493,10156,4809,6814,9420,9214,4047,7580,5039,9366,5786,6357,4090,4790,10200,9064,9641,10856,6162,7056,6125,6956,10428,7016,11052,11875,11902,11418,9903,5996,11910,4547,9056,9939,4065,9362,4572,9237,7688,4286,4572,5609,10696,7053,9211,11517,6223,6951,11162,5635,4043,5604,6062,4813,7657,10043,4490,9498,7232,10120,10645,10564,8744,4325,10370,8259,6744,11626,8177,9484,9049,11123,5673,10113,5363,5428,4736,10178,5142,10506,9834,8865,8460,6932,5734,7065,5884,5079,10342,5324,8784,8272,4471,11072,6195,9453,4978,9368,4683,7319,7550,4644,11256,6740,11256,9437,8897,10129,6797,5116,10592,9951,7153,10911,11929,7766,9913,11069,8700,4189,7309,5486,8305,7312,10497,9611,8519,10384,5316,4874,5210,6097
"91",7454,10248,8108,11893,6031,8184,4216,6279,10076,8450,4904,10112,11708,7972,4145,6274,11965,4231,4696,7596,10193,6682,4661,6628,11100,4285,9128,7688,4371,9835,4248,10844,10431,8952,8127,8264,4595,7830,5510,10862,8030,4626,4127,5182,10075,9427,8227,5698,6125,8999,6175,4441,11221,4250,8243,5876,10768,11342,11512,6368,10945,10098,9010,7038,9378,6787,5237,10929,8239,5500,7566,10554,4684,8655,6510,10661,5653,7387,7646,7068,8560,11434,9173,11697,8416,10508,7979,4182,7433,5312,11521,4916,8535,9660,5530,8223,4004,11280,11022,11156,4677,9916,7662,9832,11240,11409,9684,11987,5385,9846,10574,9572,6579,11617,9942,11832,8378,5798,9101,7879,6945,5205,9793,9945,11447,6472,11267,6247,11848,11342,6283,11450,7938,8115,7839,6526,11381,5840,7008,4030,5520,11733,10206,8336,10770,4280,7419,10419,7372,6343,9651,5612,9919,11022,6894,9968,5968,7478,8902,8063,11419,11312,4594,10948,4789,11466,5212,6820,6194,5412,9098,8999,6710,6314,5821,9918,11266,7678,6079,6762,11672,9442,10941,5079,5013,6281,8907,7247,8512,6235,4246,4573,10452,11236,6046,9609,8829,4998,10515,7216,8829,6724,11335,8794,6901,10189,7150,6062,4707,10848,9250,6030,8195,9487,11014,11268,10128,9558,6440,5523,6903,7990,6273,7558,9396,7274,10306,9325,9397,8938,6493,11797,6320,6688,7703,9070,10960,8923,7431,6048,11391,10507,9594,7201,7909,9634,9013,6144,5384,8426
"92",6021,10273,8833,5236,11896,9435,9449,7651,8870,8997,10217,11820,11059,10495,9901,9867,7468,9779,6545,6518,9395,7793,4303,4263,9596,7246,9450,4435,5747,10303,8979,7003,4534,8819,9373,10081,5996,11385,11382,8131,11065,7522,6192,8759,6380,4321,9613,8270,8765,7952,7557,7221,4823,10283,11859,11063,4383,11970,7802,6957,9197,7358,9474,11511,11094,9337,11550,7060,9598,11825,8879,4737,10044,9371,9288,8597,10533,5529,4443,8028,10775,9184,5210,8312,7994,5129,11126,5327,10542,4137,7970,8101,11589,9858,10936,4175,6941,7343,8417,8516,7122,6792,7922,10026,5775,5926,4316,4208,6836,6453,8597,4128,10524,9709,6631,10950,8904,7035,6733,11935,7044,4132,8600,6424,8301,11215,10859,7586,9784,8286,10219,8142,5823,9778,10416,6194,4693,5859,5101,6471,4714,8092,8058,9134,11251,6187,9246,8469,9968,11341,4588,4701,4223,7542,4133,6445,8550,11129,9431,6054,11040,6913,8992,4644,10071,11282,11145,6764,8675,6558,4526,5944,6961,9563,11781,10165,11506,9035,11077,8144,4560,9903,7730,4768,4765,6061,6732,10299,11767,11180,5094,11084,7883,4711,10959,8868,5545,9522,10715,11125,8096,5459,5607,7868,8522,10061,10669,6056,10132,5105,4703,6181,6164,11978,8370,9377,9878,7263,7204,4202,8255,10961,10630,8638,6547,9397,5308,10958,10675,8159,6229,7911,7753,10616,7949,8935,4699,8571,7512,8104,10850,11257,5521,10202,6002,11073,5720,10199,8093,6634
"93",9822,11932,8634,11144,8889,6493,8785,6194,11018,7816,4397,8973,7194,6275,8489,9970,9401,7969,5528,5993,9942,11291,9250,9065,5734,8810,6809,8807,6935,4937,7333,11516,4533,10064,4120,8116,5630,5584,11151,8314,4820,10496,9062,6298,5597,4247,11881,10647,8096,5721,5948,11900,9918,10697,5699,4084,9205,4643,4851,9469,5782,7355,7126,8623,11172,5134,6975,11903,8137,7162,11055,9579,9764,9755,6979,7204,9835,6897,5390,10837,4891,9549,11083,4049,9636,8154,6383,7740,4984,9891,8517,4780,6597,6907,7067,4771,7816,4814,8222,6390,11943,11658,9391,7138,4789,4538,10456,8614,9010,11453,10906,4750,7692,9519,9614,8868,8781,11210,4832,11328,10934,11229,11694,5731,9006,10710,6903,10032,4389,4662,4228,4438,10964,10765,7687,8164,5147,8628,9365,7180,10172,6859,10049,5216,10330,5718,6417,4601,7869,11564,9368,5174,11666,11768,4464,6061,8603,5080,7388,5828,4325,11681,11235,4885,5535,11282,6045,8017,6929,8479,11378,5626,11744,7545,6923,5779,7714,7078,4295,10853,4220,9556,6997,9137,10514,10451,7577,6132,9463,6383,9587,10900,8848,8487,11725,9616,9215,7014,10709,4593,9913,8380,4294,8208,5165,5436,8848,11446,7669,5028,6922,5360,10281,4842,6301,8280,4322,9010,5590,5229,9622,8985,5371,9645,9765,4264,9745,10342,5613,8671,7907,6334,4288,11779,5072,5593,6187,5612,4484,8875,11223,8987,11127,11092,4765,4484,6740,6484,6695,11669
"94",8944,5761,4311,7904,8871,8953,4504,9876,4089,4517,6377,10482,7944,9056,11734,4151,11867,5655,11785,10022,10930,6272,7276,5271,7689,6792,4308,5881,4622,7515,6406,9125,8843,9155,7695,7413,6013,10018,10162,7391,11700,9141,7155,4651,5684,5706,5288,4532,7199,8526,11467,7992,7448,8523,10938,9436,9431,7341,6283,4424,9814,5586,4488,6510,4063,4237,5948,8275,8920,4106,6568,6017,6915,7119,9968,4420,5011,5060,8763,7509,8703,4684,5985,11892,6583,4538,9273,4356,5237,8836,5346,10645,4585,10264,11486,7711,11446,6934,7599,11055,6262,4938,8870,10648,6283,6068,9719,9433,9990,8192,7129,10326,7178,6980,4967,11332,6265,4633,8602,9918,11339,4778,4354,4287,9191,8041,9748,6742,5887,4262,9014,5812,5545,5180,6544,5211,6567,8831,5866,8676,5779,4722,8383,6495,9639,4905,10425,9060,11673,8806,4657,10767,11119,5469,6650,9142,5203,7170,7809,10501,4927,11784,11793,4929,9898,6162,6260,7997,8233,4196,11177,9611,5639,9842,6167,9072,9470,10582,7941,11722,4744,8267,5475,8116,8499,10043,6604,9341,11327,8436,4332,10299,7443,5365,11206,11525,10908,8250,6767,8115,5214,7361,8749,7874,4647,6733,10412,5881,10634,4968,11523,7679,6617,4904,7683,7056,11813,11611,7969,10219,11552,10615,7938,10526,5460,10155,11512,9778,11659,5160,8052,5088,11219,7262,4944,7157,8831,7197,6530,11362,6141,9197,5206,6850,8526,10488,10860,7760,4973,5173
"95",4449,8340,4632,5605,8556,7276,5860,5499,9826,10549,11984,8864,11460,9685,7263,6623,5173,9058,8886,7559,4154,6705,4214,11885,9126,10859,10297,4252,9420,8941,10470,6602,10679,10044,8371,5953,10393,6562,6507,5762,4081,4643,4744,4214,11444,10807,11256,9936,9695,7065,10485,10722,5062,6946,4755,9768,10983,9689,7682,4916,8543,11727,7349,8239,10286,5231,8102,4256,10591,4204,6484,4938,6039,4040,10829,9664,11822,11233,4886,8725,5004,5540,10647,7865,7910,7156,8733,11463,6694,4447,4076,10667,7497,9132,7676,10294,9500,8907,6598,10282,4856,11134,8879,5512,4432,4170,10095,10636,8055,4780,5145,6451,10434,6799,6486,7572,10106,4161,5074,11654,9144,6635,9263,6240,11722,7436,9366,4716,6549,11579,9867,10323,7295,7409,4215,9617,5217,5129,7018,9928,8177,6843,6110,11118,7683,8703,10825,4049,6597,4004,11803,10001,9427,9872,8789,6528,5856,7206,4333,4009,10755,10946,9737,10035,6419,6264,11386,7036,9820,7437,10945,11599,5733,4741,7016,4322,4557,7555,11292,10528,4693,6688,6235,7642,7724,7421,5588,4092,4695,4920,6733,10750,11589,4402,7293,4362,11878,11215,6217,9560,10412,10472,4315,4072,4393,9701,8071,11399,5031,11132,10785,4315,11318,8710,11149,4689,10088,10134,6535,5992,6953,8124,5932,8858,11483,4368,6844,5604,4702,8656,9305,6529,6017,11141,4177,9039,10744,4216,7379,10458,8354,4327,9400,5503,7053,6875,5707,9143,5987,6773
"96",8239,7646,4546,8939,5718,5559,10131,6301,4143,10109,4503,4539,4073,5906,7883,6804,5317,8486,11110,7887,4054,6977,10139,11504,11920,5624,6139,5815,10223,5579,10472,10671,10046,4806,7480,10949,5120,11605,5902,9184,4544,4025,6469,4567,9789,7466,5140,4128,11890,9729,8020,11937,8247,9117,7421,10332,9354,11046,7765,8856,5057,10528,8071,4431,9092,9463,4877,7897,5746,11812,8154,7940,10493,11283,11970,10150,6228,6849,8563,9754,6937,9767,11607,4232,7588,4149,9437,7203,10374,10322,7821,5703,7740,7314,10933,10439,8250,10110,10171,9805,9080,7493,4182,5146,4802,5280,4815,7044,5253,5589,5344,11512,11292,9080,9231,7636,11776,10790,7497,9766,6919,5754,4001,4247,4759,11305,11876,11476,8881,5968,11564,6805,5469,10398,7039,11668,8806,7036,11579,8092,7596,5116,4790,9783,5897,9925,11744,5615,4071,8799,10431,7070,5929,6488,9635,11439,9142,11947,8018,11892,7189,4186,4717,5145,8860,6588,9972,8722,10718,11870,10227,5238,6127,10417,9587,5464,6115,6750,8099,8209,5886,9080,4477,6267,8070,5298,11555,6006,11056,11783,7842,5866,8994,6708,6441,6679,7305,6398,11901,11319,11593,4625,10920,5872,11960,10311,5832,10400,6949,4981,11831,5914,11575,5503,5563,5082,5035,10007,9923,4495,6534,10874,7508,7734,7229,11407,7411,9383,4239,4544,9646,8218,11107,8590,11088,11739,6138,11965,6863,9955,5146,8653,4548,8588,6590,11991,4589,4391,11553,4808
"97",9611,10927,10336,10492,4278,4119,4671,6764,10236,8162,11584,9132,7580,5261,5311,10512,11505,4605,8853,9111,8469,5302,10722,6067,6966,7813,4230,5266,8062,8538,4126,11687,6678,11571,11253,5268,10326,9334,7928,9263,4658,5363,9611,9899,11310,10111,8025,10165,8962,6503,11663,7258,5652,5633,7432,8758,5457,10485,8248,5204,5628,11979,5804,6667,5120,9227,6271,9975,8424,6336,10341,6346,6084,6577,8392,7062,7686,10484,6350,6917,8549,4916,7444,11356,10224,10544,7392,5326,10176,9494,5100,8600,7923,5255,10204,8354,8274,4467,5384,6790,10277,10532,11955,4304,8403,8548,10872,10608,9708,11148,5911,7030,6918,7303,7737,11678,10186,10252,10381,8228,6377,4686,6091,4202,4836,9835,5210,6698,9539,8764,4615,8299,6107,4613,8193,4795,4299,11910,10433,11872,10257,9121,7791,10741,5638,7149,8054,4098,4723,7287,9824,5068,8974,6454,10701,10909,5210,6648,9995,9036,8468,6117,5874,5451,5381,5165,9543,9401,8991,10504,6227,5712,4484,7262,6554,11303,8261,6539,10713,9601,4312,4305,4876,5302,5646,9688,6981,4478,7509,6331,6176,9119,11435,8941,5113,8474,10763,8992,6075,8120,4361,6226,6773,11784,4598,10837,9217,6745,11596,10286,5916,9358,6804,8056,9103,8290,11920,8607,8581,9192,4554,8980,7058,4762,5639,11993,9674,10529,7296,11982,8166,9658,6960,4768,6474,7108,5683,9235,8148,8711,6404,8742,10223,4831,10647,11956,7685,10627,6451,6390
"98",6871,6895,4401,6817,4418,5364,11500,6090,7738,6594,8095,9545,7172,10146,5215,7590,10652,5675,4742,11620,4411,10553,9862,5586,11378,10244,8673,6328,10518,7657,6378,11873,10299,9749,8297,7786,10560,11971,6895,9235,10182,9995,9939,9248,4103,11192,8332,8809,6767,9813,11942,11333,6439,7246,8074,9769,9484,6962,5648,7976,7069,5741,9425,10772,8391,5184,6182,5554,11616,11983,11673,5363,4020,11897,7082,10668,10975,11547,5707,5336,10859,7607,10870,5461,4496,6540,9438,11965,8995,5150,11928,6386,11062,11374,6202,5430,5409,4144,11007,4453,10362,7030,6908,8783,6370,5279,9921,9030,9492,6107,7566,9726,5023,8677,4855,5688,4074,5840,11541,9562,7678,9608,5007,7642,7527,10766,11100,6448,8244,5625,4900,6621,7868,10492,4224,4923,6568,6927,7579,4125,4258,7516,4945,7553,5631,11263,9933,5974,6844,8941,7286,10804,11320,9671,8822,11919,4886,7886,11251,9463,6332,9913,8835,8679,4610,6337,9843,7248,10381,6526,9252,7035,8184,8881,5857,10236,7808,5764,5977,4428,11970,7716,5848,5692,10612,10593,4717,11090,4739,4769,7833,4014,9540,9918,5675,4661,5045,9534,10291,8636,7304,9161,5810,7601,7869,7293,10887,6021,11912,11450,9873,10005,8417,7584,6482,5765,5957,10508,10983,9399,10924,5379,6803,7146,7660,11511,10180,9991,10880,9670,5804,6320,5283,8851,6685,6690,8197,5390,7430,4332,4179,5555,9021,8108,11314,9460,10520,10252,10876,7007
"99",7618,5996,11797,10902,6609,4149,8979,6536,4604,10057,8150,9854,10487,11703,7574,8996,9496,6263,10824,9946,11439,11098,6942,8460,6640,11259,7576,4172,10752,7621,10143,4356,8847,11639,9141,8049,11881,8697,6565,10858,5211,5434,11095,6205,11426,5728,6479,6756,5285,11949,7879,4537,4997,4386,4079,10137,5797,9198,6755,6318,10659,5383,5387,7526,9927,9573,5631,6413,6218,6674,7912,4502,11983,6751,7299,5440,7432,9267,5832,4518,10547,11120,5995,8513,10925,4468,5186,11082,11654,7354,10954,4801,5962,5324,4580,6920,11395,7012,8846,4280,9516,10753,5515,6377,11737,9528,7684,9317,8915,8025,4904,6828,8471,7835,4346,9050,8539,9519,9280,8816,5785,8118,9805,5268,11963,6086,5087,4738,11686,9754,9509,8303,9465,11202,11477,11959,8789,7766,8650,7987,6619,11036,4739,10522,10267,6373,7088,9300,10978,11902,9939,4840,7458,8283,7982,8485,11766,7912,6453,11263,7265,4100,4422,6359,7052,5393,10345,7420,11172,6772,7852,6049,8521,4972,5882,4135,9470,8958,6451,11251,5376,11001,11839,11866,11522,7192,5936,11363,4846,4896,5276,4353,6791,11231,11794,6804,8768,8143,11150,10438,7288,10758,5504,9321,5621,9187,10644,6418,6109,9881,10644,9811,9157,10961,10003,11324,8824,6017,4229,9977,11740,7643,9122,4649,5512,4042,5378,5557,6213,4088,7389,4407,6388,11635,9629,9505,7974,11890,9701,8058,5095,7469,8159,6474,5793,9738,6931,4439,4737,7176
"100",5829,11769,9071,6504,7183,4186,5384,8557,7566,9616,8263,5202,8856,5912,5845,8819,7165,11811,7015,5820,8406,9885,4710,6150,11733,9793,7756,10805,10428,11936,10909,9694,8674,5225,6468,9183,5134,10058,5039,10126,7677,9808,10822,9587,4007,4818,6838,8307,4719,7849,9495,6620,11738,8528,4813,6908,11102,6991,8213,4706,4804,10747,11907,11371,7267,9733,7345,10850,9428,9796,6872,11682,9117,9197,6754,5988,6524,5942,11173,5803,6917,7873,4281,9438,7348,7490,7411,9248,8408,11878,11307,8755,4229,9189,5182,8850,6000,5161,6794,8448,11366,8294,4135,7700,5686,9212,11849,7989,10193,6596,5336,7164,6187,9973,11428,9117,7051,7946,6042,8342,6989,4313,5897,6482,4890,7336,11571,9090,4133,5278,8488,10767,4284,11679,5208,11143,11566,11253,10511,7539,6307,10979,9937,9067,11629,9306,5888,10410,9075,5845,8306,6833,7833,10645,7603,4991,4345,8197,4396,7316,8381,5108,8186,9107,6295,9451,7850,8150,11087,8843,6409,11580,10857,7323,6615,10845,10709,8792,7696,8739,6411,10830,9828,8995,7105,8464,11384,11630,10838,11121,5336,8365,8979,8626,10012,6139,5161,11798,5558,10103,10661,6809,9065,8228,9609,5423,7262,6410,11009,9788,10171,8719,4934,5104,4231,8244,9996,9442,11489,9335,7809,11357,6273,8428,7314,10646,11603,6804,6042,9115,4823,5841,7244,11235,9407,9631,5246,11603,7169,4122,7918,10529,10716,8318,7053,6356,8445,11650,4613,9696
"101",11692,6127,11672,6176,7802,4089,4942,9091,8760,9458,11315,8828,5051,7076,10971,9662,5782,8443,6139,6761,10446,6069,6080,7964,11365,8780,6732,8376,7788,5498,10280,6986,9531,10599,11477,8173,5812,7375,7169,4296,7185,11196,4318,12000,6009,4509,4148,11311,7962,10943,4565,5479,4732,4060,4149,9047,10146,8520,11523,8141,8451,10937,5317,10245,5483,8275,7657,9785,5425,9020,5633,4041,10416,7599,6992,5644,10857,6380,8804,4280,4655,11146,9023,9982,9602,6488,7497,10303,5734,5405,10949,9801,7482,7016,5335,4730,5473,4291,5706,5076,10051,7813,5034,6730,9374,7858,6228,7683,9060,4695,7814,8524,4335,4225,8738,6791,7807,8147,11789,6137,6643,4078,7517,10496,4399,5676,8179,6607,6738,11377,4685,6051,6261,4386,6980,8297,9546,11376,9474,4259,5710,6837,4820,11157,4288,9467,6462,11675,11604,10355,7191,7468,11192,7590,9757,11977,9822,4908,6088,11638,8946,10135,4657,5660,10246,10386,7396,10749,6946,5109,9329,8997,4077,11101,4810,6234,11423,4251,4830,5966,4661,10129,10414,8345,11872,8658,11926,7566,5040,9848,6462,6885,6542,9309,10715,11025,4288,4337,10818,5212,8378,5241,6684,10169,7982,5086,11539,6297,8397,4114,7232,10197,11415,8423,7808,7329,11813,8403,10754,4202,6596,11833,11732,9459,4524,8063,8735,10157,11616,5728,8203,4092,7048,4913,9510,5853,5298,11081,11313,10148,10925,5448,11808,7079,5006,10231,7332,7285,6809,6427
"102",10133,8598,5708,7218,10406,5254,10882,4293,8387,10800,8221,5677,7451,9046,6808,5233,6776,8549,6148,7872,8790,9057,5387,7082,7553,10036,10541,6737,11884,4416,8294,6303,4637,10786,4599,8382,9327,10379,11212,4000,4257,4689,6499,10247,5443,4241,8696,5557,5156,4457,10467,9924,7204,11394,11045,5420,7276,7569,4839,11127,11851,7944,7416,9102,6795,5615,9226,4722,4827,4770,9694,10701,8103,10043,5662,7631,6548,7786,8529,6432,6242,7935,9218,9828,4357,7603,10943,6643,10608,10161,4245,11127,9566,7816,10354,5913,7516,9977,4499,11399,8380,6185,9614,5214,10410,9701,5242,7691,6456,7011,10663,9317,4236,8670,8882,4189,10229,9575,4187,6694,7029,8709,5057,5822,6050,10599,10233,5425,6660,10577,7662,7834,5012,9539,4604,6575,7487,11746,9821,11032,9521,10202,9299,9797,4002,4076,5643,10474,6639,8066,11651,10973,5256,5634,5127,5256,8798,4857,7292,8901,5216,6899,6650,11655,9742,11098,4659,9425,6743,10518,4287,11177,10998,5947,6725,8591,9975,8781,7938,6701,11090,7111,10558,5468,11962,8054,6014,4510,6768,7148,11860,6693,7149,7363,11395,10135,11949,7003,6267,6296,5590,8115,10767,9560,11983,8927,6939,11411,9147,6485,5370,10369,11963,11264,9782,10610,7424,10937,6721,9491,4224,6257,11914,4169,8810,4425,4398,7580,6053,9575,4300,4150,11535,7198,10195,4159,8178,4001,7629,6316,10017,6325,6371,8610,7203,9976,7970,6901,11877,4268
"103",6624,5061,4909,7206,6936,9145,5828,10843,10206,4343,10811,4714,9403,7557,5643,4099,5855,4069,5344,11134,10719,7270,10127,5897,5479,11583,7315,10695,9248,11646,6400,10846,6517,8058,10478,8207,9671,11072,10702,9059,9986,6569,10251,5240,6472,8103,6578,11187,11541,6547,5116,8129,9727,11927,9467,11871,7059,6796,4962,10229,4898,11332,10339,9206,11127,5611,5994,4779,7254,4853,9293,8248,5695,10481,7920,7934,10158,10193,8241,4143,4502,9371,5070,7043,11661,10381,10368,8483,7806,5143,6222,7000,7851,4557,10653,4010,7569,4157,4590,7426,11106,7192,10612,8590,10797,4439,4133,8297,11303,8630,5481,4405,10931,10143,7756,10837,11849,11592,8906,9373,7270,10419,4908,9804,4195,7153,4759,6617,6490,11939,7574,4407,11177,10640,7286,10793,5555,5035,11969,11645,11246,10125,7884,6627,11998,11914,9064,7717,9839,7423,6393,8064,7458,11990,9982,7149,11453,5033,7750,9223,11593,6135,8415,4317,6188,6440,5735,5633,5330,6034,7812,6193,11559,10561,11229,9794,11004,5297,6911,7163,8920,7586,4223,4430,4398,9345,11364,11864,8535,4908,4239,5419,6073,11211,5583,10196,10590,7314,11220,4046,10275,5262,6593,7166,4374,8892,9644,10717,5134,5223,7307,11879,8624,7976,5794,6589,6129,8536,8304,4370,11554,11351,11184,9634,5822,9757,8692,9214,10422,5488,4607,8348,7682,7293,9654,5773,7571,10197,8424,9926,6470,5069,10436,5335,8979,6041,6667,7380,10559,4415
"104",5424,5396,4362,8003,7485,4676,6871,4003,10414,5730,10470,4589,5103,8736,5320,6820,4749,6025,9797,8465,5978,4814,9555,9342,7473,4181,8017,11774,7018,9100,9093,9180,6622,7228,10259,4620,5610,6451,6140,5603,6142,8122,6967,11000,4650,11706,11009,7723,5745,4539,4168,9413,8112,10488,8970,10319,6560,7052,9601,8459,7604,11662,7340,5132,10450,11879,11124,9257,5415,5973,7961,7600,5926,9689,5457,7914,7124,11655,8288,5243,5546,10583,5278,9157,7423,4202,9429,6957,7088,9502,4126,5017,5342,9481,8032,9050,11479,11706,4154,4131,6130,4392,8492,8236,8008,6778,8068,10300,7400,10486,9299,4026,9145,8446,6802,11522,9637,5325,5866,8314,4471,6598,4980,7420,6654,10813,10496,10008,4948,8895,5596,6329,7237,10665,10163,10406,11436,9256,8793,5038,5431,7385,6877,10157,7525,7183,6403,9238,5076,8102,4621,7002,6957,6392,8248,5989,10280,4680,10855,5490,5713,5078,8865,6665,11186,11646,9387,11939,9978,8103,10774,8262,6416,7308,4307,10876,9326,10621,7150,4198,11575,9664,7031,4751,6885,4539,5657,6763,10833,11146,8362,6571,4327,10716,6266,6668,4378,10383,5644,6604,4712,8182,10436,7792,4273,7056,7311,6418,9004,11316,4259,5387,10322,4889,9167,10711,6491,8579,11079,7152,8761,8633,11118,8159,5821,5490,11885,5904,6168,6558,11734,11913,5939,5080,11716,4500,11745,9386,6092,10043,10201,10381,9463,11711,10045,5547,7453,11612,6986,7318
"105",11833,11783,6663,7524,5005,5560,4676,11696,4103,6375,6982,5784,9823,6069,10943,5345,7021,8339,9111,5458,10285,5729,6495,6104,9145,11477,7551,10131,5378,9717,4420,9302,11887,7085,8500,6799,9022,9377,11143,10305,9809,4204,9593,9758,4833,5818,6915,4205,7966,10935,11880,7220,7042,8396,6732,9676,10683,7294,9592,6023,4289,4849,8669,6963,8909,10462,9970,7871,11408,5912,8003,7027,7417,11778,5173,4366,7606,11715,10474,10955,4567,11855,8590,9945,5826,11782,11558,5810,10318,8838,8089,6552,8588,7471,5577,9279,4133,6214,10006,10558,5523,8748,8108,4161,10362,7456,8086,5568,8643,6306,5458,8548,9201,11210,9605,4076,7825,8663,5166,7162,9560,7585,7850,7165,9495,6306,7822,8479,7832,11030,11181,10516,7288,4544,6555,4017,7248,8034,7154,8537,10029,11318,8956,10323,5426,7017,8093,6672,6561,6807,7256,8715,6951,5398,8714,8355,6759,6099,9232,9761,9600,10071,5194,11739,11725,6339,10821,5485,6845,10509,4893,10985,7788,6355,11005,10071,8834,8967,4483,11658,9246,9749,4384,4255,10821,5133,9083,7484,4374,7689,11843,11599,10798,5081,4374,5687,10969,7293,10916,9526,11866,9265,6912,7264,8834,4747,10324,4213,5561,7025,8902,6550,8368,6541,9838,11248,6913,5514,5311,7108,10804,8283,11742,5465,9057,4518,8625,4285,7815,4803,10144,8606,11492,9644,11871,4045,8502,8637,7127,10086,6249,4577,7189,5737,10537,8885,7867,5999,6770,9104
"106",7613,10115,4169,4435,4470,8600,11138,5281,4842,6108,5727,10293,9448,4355,8140,8945,5818,7888,8486,11557,6052,10658,10403,9703,8200,4367,4603,6517,7056,8573,11905,9771,6427,5241,10188,6688,11758,8278,10238,8123,11453,7194,5716,4672,10275,4002,10690,5885,4995,4891,5980,8126,9913,6697,6175,11953,9874,7646,6865,4282,8391,9826,5957,6374,7036,8184,5993,11664,8309,11358,11409,8788,7638,9798,5176,6299,5221,5858,9106,11545,8758,11422,9686,5399,10131,5071,7635,11528,6804,5864,10811,8881,8870,10826,10666,8824,7942,11078,9342,11191,9532,6097,8915,9939,10227,8837,5266,10112,10344,6820,5051,7883,7279,11011,9999,10235,9412,6476,7508,7071,11575,4830,7434,10979,11787,6990,9277,7913,7252,10350,6014,8738,7392,4156,11474,9045,9767,5651,9552,7865,6567,5948,4797,4312,7773,11312,8738,11527,6264,4004,10892,8415,10426,4634,4308,5501,7657,9688,4797,7450,10607,9137,11233,6288,11172,5476,5591,5193,9767,8104,8006,5288,4576,7341,9464,10323,9754,7652,6718,10058,5287,11855,6586,10343,5451,8435,7162,5993,11340,6206,5674,11943,8899,6050,8327,11658,7310,5009,11365,8765,6194,6107,4963,6834,11936,8919,4068,6536,9915,4905,9055,8841,9891,5160,10648,9457,5367,9479,5216,8748,9878,11336,9383,9419,10625,10488,8979,9171,6371,10615,8709,11752,7140,11585,9535,11053,8686,5491,4733,6474,6212,11407,7706,10742,10935,11536,7225,11137,6905,5560
