"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","101","102","103","104","105","106","107","108","109","110","111","112","113","114","115","116","117","118","119","120","121","122","123","124","125","126","127","128","129","130","131","132","133","134","135","136","137","138","139","140","141","142","143","144","145","146","147","148","149","150","151","152","153","154","155","156","157","158","159","160","161","162","163","164","165","166","167","168","169","170","171","172","173","174","175","176","177","178","179","180","181","182","183","184","185","186","187","188","189","190","191","192","193","194","195","196","197","198","199","200","201","202","203","204","205","206","207","208","209","210","211","212","213","214","215","216","217","218","219","220","221","222","223","224","225","226","227","228","229","230","231","232","233","234","235","236","237","238","239","240","241","242","243","244","245","246","247","248","249","250"
"56",12382,8297,12504,14139,13058,9051,6978,12863,7623,14327,14028,7223,11784,12328,5003,6059,12954,8668,6868,7404,7347,11050,9956,10491,11167,6122,9954,6771,6839,9173,12657,5103,7324,7126,6984,14009,10500,5277,5332,12498,14441,14254,12706,6728,5299,8322,5239,5375,8390,11016,12437,7236,6762,13397,10717,10376,8340,9757,12345,12395,5962,12686,5839,11636,5291,11259,9728,6234,7513,10835,11939,6537,10506,8881,5634,7311,8889,7456,11381,5476,10246,12346,10977,6912,10753,6991,10776,5975,5946,13123,5591,14771,8183,7300,7037,8318,7418,8282,5476,8258,10394,5788,9340,7862,13484,13333,10560,9298,5789,10254,9208,5621,7219,6934,11790,9823,7087,10598,7856,5489,10784,6717,8734,10368,13110,11778,8023,11407,11352,5318,12119,12789,6854,6547,5658,5268,11832,7279,10766,9282,5535,10995,7517,12294,7069,10628,9006,9334,5156,6542,11726,9431,8454,14545,13182,14838,11268,12402,5410,13800,12913,12669,13818,7614,13092,9251,6967,14930,14377,6257,7930,6562,14260,10854,6240,8279,14012,10828,9982,8557,5339,12908,13031,13923,14220,6060,13913,11998,9307,8736,6619,13611,6099,9314,9398,6335,7051,11656,11486,12123,9419,10287,14397,6703,5168,5196,9175,14799,14278,11755,14617,9072,12651,9234,5638,13846,10058,8657,13182,10332,8775,6744,5738,5673,10071,6197,12426,8651,11579,6596,9454,12489,5506,5924,10778,5601,6524,13391,12163,10478,11017,12446,13603,9960,14394,12682,12988,5937,11183,12857
"57",10252,12691,10761,6145,14419,12689,10732,8916,6637,12754,9265,14027,14831,12636,6287,5737,9388,10556,13645,9015,12569,10118,12785,13092,11925,8088,11793,13026,5127,13427,7404,14359,9816,11588,9708,10101,7430,7996,13102,9542,14252,7154,13481,7887,11081,11223,8596,8198,6138,10494,8265,7770,13164,8571,6429,9379,6731,14250,9570,14204,10142,5564,8230,12107,5527,12685,7908,7526,10762,8614,8758,6916,14132,6640,14247,12332,13549,5115,10893,7217,8068,13991,5127,14520,8371,12745,11524,14121,12824,7825,7806,12595,9652,13287,12863,10207,5488,12463,6862,7591,9794,11323,9297,14243,8019,9463,14351,11515,5959,6966,5499,9659,11716,14070,13156,13393,7308,11476,11995,11757,8733,6405,6024,9491,11882,11033,13713,11864,11068,12242,5921,11362,12405,10975,8173,14440,10171,11205,7532,7773,8110,10727,14407,8288,8966,6825,9390,5855,11425,9879,6637,14949,11945,14505,13278,7160,8202,14769,12737,10169,10268,7692,6840,10488,8404,9777,5092,10820,12953,7174,13925,5955,9129,14140,9521,8695,9151,6078,7683,10306,9662,5412,10471,6845,8388,13812,11026,6608,5874,8914,11098,6661,10286,6064,9851,12559,11186,13509,8187,12425,6930,7554,11910,9004,9826,14325,5007,14256,6576,13921,10430,14003,10561,5923,9298,5587,10484,10774,10158,6626,14989,11600,14707,9989,10760,5943,7359,11508,14434,10123,12659,9284,13280,10648,11279,13603,9594,6918,10086,11428,13555,13544,10418,13499,7891,12604,7642,11068,14173,5162
"58",13556,10203,6266,6251,10912,11459,6036,8843,9662,12183,14114,5675,14065,13666,12619,14719,8430,13628,6600,7560,5477,5222,13660,7738,12847,5003,6063,6336,11614,7001,7967,14806,9384,9271,9698,12480,7340,8812,11486,7488,5001,5969,7618,11569,8479,5798,5574,14182,7959,8984,14545,10955,8478,5752,5451,8975,9945,5017,9644,12585,8633,7627,13185,13221,8454,13287,9154,12960,5013,6856,8785,14598,5934,8013,5908,13754,10839,10541,13301,7061,8843,8590,11393,12453,9265,6503,10138,14508,13460,8519,10356,6040,8811,10994,6070,10523,8314,12289,11795,13185,11479,6377,7704,9804,6060,8381,5800,13077,7570,6042,6396,14129,14446,9086,9622,11011,8307,9062,5401,12102,11602,7443,7057,11185,14945,9942,13447,9938,7506,13037,13397,8748,12493,11724,9518,8763,11156,14419,13528,6347,10292,9542,10728,8186,6449,5493,6017,7916,14512,12423,11575,8001,5004,7765,11541,13484,9542,10718,14630,8617,14859,6261,12176,12794,10893,11929,6759,6205,6744,12389,13990,6414,8501,12336,5573,8266,10744,7568,14178,13202,14113,6500,12324,11518,6389,13081,12588,8459,8768,7245,10807,8449,7471,11080,5689,9283,12445,9615,6944,12946,7792,5212,12638,11066,10786,12601,11713,10879,14736,12474,13427,14947,7160,10207,8534,14699,14891,8782,8686,14554,10988,11529,11799,10420,10687,9765,7007,10608,14519,8068,12924,10201,14992,13982,10178,12193,7683,12327,7532,12737,9456,9010,10900,14013,13113,7028,5991,9826,13961,12108
"59",12521,5799,6074,5190,7832,8341,6824,14765,11251,12359,6209,9368,6971,7747,10318,10771,11657,11786,12063,7599,5020,12369,5806,7877,11664,9922,7834,12790,5115,8478,5979,7057,13343,5735,7206,9906,6711,13139,5832,10218,8831,6987,13941,10257,7021,10705,7975,7331,10957,11887,13403,8833,8017,5287,5545,5992,13454,7388,5873,5897,7437,12669,6167,10727,14553,5613,8714,10592,8905,10284,14480,13123,7546,6599,14018,10907,14164,5138,8131,7862,13832,8533,11070,5357,9880,8494,8497,7508,11832,10139,10563,6534,14139,10645,7813,10864,6444,6175,6368,13645,12643,5590,11739,9122,10892,6022,5720,13820,10614,6414,6113,12417,7866,7253,12711,12875,9579,7438,14409,5840,12006,12167,8648,6738,7115,6423,10183,5997,7615,8534,14304,7073,14523,5070,10374,5724,6045,11305,11442,14862,11234,8687,7910,11608,6716,5832,9340,11014,10419,14839,10044,10816,9223,7823,10656,14262,13924,14794,12577,8150,5857,10587,5649,13216,5399,12340,5748,6175,12765,14680,10683,10260,14907,12291,11948,14786,8714,12313,10574,7438,6170,7868,11637,7842,6895,11680,6827,6140,10648,12309,10953,12027,10018,7979,5823,5095,7253,14978,14772,7578,7964,13619,14386,12967,6516,7561,12636,10086,9789,5311,5893,13084,5212,11936,8431,10182,13615,10192,13548,10707,11073,5334,11316,5985,13887,13905,7109,9214,9595,6976,6673,13916,11548,6951,5036,8598,7194,9292,11418,13299,9456,7740,10378,12424,6805,9120,8893,8917,12109,6267
"60",6410,7723,12398,9484,7950,8600,7275,8080,14084,6672,8525,14159,7908,14938,9127,6219,10414,14659,14142,9792,14806,14995,11068,6645,8531,13097,13328,7843,5856,12250,13414,13410,5636,9673,5669,12612,7815,13911,5021,14624,14848,11761,5706,11818,13497,7244,11122,11688,6425,13125,9434,12023,13061,9050,7868,11514,6004,11705,10985,7748,10866,8447,5689,10286,9202,6092,5480,12831,9535,14815,6727,14359,5695,5329,5869,5442,11795,12130,14195,7533,13421,12766,7010,11521,10667,8073,8194,14308,7991,12149,6699,7733,9533,8463,10295,6428,11219,7820,11565,14936,7365,11189,6292,14154,7616,9385,10022,9871,11300,12596,8126,12789,8851,7791,13752,13237,10262,11658,7082,10733,10459,14606,10278,14026,9005,10836,14173,8171,5340,6978,8804,9906,9406,14900,13320,14244,10379,12400,14327,12615,14044,5197,10625,9944,9843,6992,7485,5650,11519,5553,11235,6876,7712,11075,12675,10086,5740,5364,7691,13531,11452,13263,11137,9350,12595,5257,10371,12454,11924,7180,8080,12637,10424,6055,12827,12353,10639,13210,12537,7135,10045,8947,5645,6139,6671,12765,12462,9825,10395,9759,6992,9240,5516,6455,14670,8763,8306,11880,14029,7429,14163,12243,5453,9235,6713,8829,5106,9110,12164,13176,7439,5071,12083,8004,7643,8707,13615,11523,11159,6907,14533,7382,8422,13293,6833,13293,13487,11367,12261,14162,14215,10872,12371,14143,11243,12997,8713,5741,14756,5332,6499,7087,8113,8808,7999,7037,6785,6675,14775,12369
"61",6943,7224,12641,9091,5701,10572,5294,14990,8111,11355,10263,8512,5628,7557,5171,8311,12726,8609,9632,9750,13918,12768,14513,8478,13601,10188,11028,12025,5457,7391,6488,7305,7948,9525,8044,10024,13050,8456,10421,12198,10470,13197,13423,13578,9917,13710,11337,7405,11709,11218,7378,9989,9188,10142,13134,10848,10936,7517,5208,7149,14827,5991,7742,9558,11723,9736,14950,6803,12789,12247,5982,5880,8316,10291,11407,11623,5484,12171,12977,10098,12261,13031,12985,11009,11651,9108,13230,12186,5114,5592,10103,7992,12248,7124,6785,6907,14837,8758,10580,5125,5980,11186,5156,12940,11868,6978,5993,10814,12518,12477,12211,6512,8584,10980,10474,6778,11662,11883,7904,10992,14563,10471,9941,10514,5694,11915,7858,6691,13120,9120,11249,6979,7607,9548,11703,13185,9968,12326,5393,9621,9838,6625,7686,9099,8334,13688,7888,5153,11843,5443,11812,10728,7671,10628,11165,12751,13961,5085,8786,12763,14205,14020,13378,9324,6940,11068,6768,7983,14291,14994,9482,12972,11488,11298,7212,8029,12067,11689,7492,14641,11205,11836,5159,10206,8033,7538,9521,14677,12995,7256,14119,11861,13189,8273,6407,5479,8485,10053,8618,14885,13724,14307,11868,14411,9602,13603,12037,10238,13803,10227,10799,10215,13397,6129,6788,12599,7916,6540,5770,10144,7003,8075,14892,14196,9959,11391,12695,11614,6213,5411,8899,11028,10057,10419,7345,7038,6830,11139,12840,6008,6522,9826,13012,12020,8419,7033,10352,10854,8432,6660
"62",14938,10064,11533,10258,10708,9096,14167,7849,13550,5455,10474,14718,11813,12064,6692,12577,12160,14957,9348,10148,5098,7697,12924,7619,10147,12506,6045,9575,9205,8324,11682,13638,6309,8343,13650,9690,5525,11888,14672,7576,11266,8454,8485,9261,9671,5281,11325,13626,7739,6581,13023,14030,12004,6147,9080,5787,5983,6044,9496,8367,12931,6296,8670,12090,8947,9160,6335,11616,7827,6849,11048,8636,9950,12780,14850,10008,8920,5474,6654,8782,8621,7490,6450,9763,14523,14504,13022,13169,6136,10134,6806,6569,8256,7098,7747,10355,11861,8775,10853,5037,12516,8502,11405,12170,9613,12219,8584,8573,6983,12756,11297,5379,11028,6920,9463,11725,5114,13501,6276,5383,7046,5330,11371,10076,10860,14925,14795,8864,6699,14144,14133,14123,13834,9562,13313,7864,12997,7873,8045,6585,13731,5025,7829,6505,10534,11326,5382,11839,8906,11251,10797,8399,7889,11387,12479,5628,10375,14317,10369,8622,6894,8983,14994,10404,14818,12269,10226,12243,5656,10167,10114,5475,6465,7631,9183,14650,13433,11999,8683,13266,12793,14291,14070,14048,11106,12791,10841,9081,12494,14936,5657,12637,14097,6642,9251,8230,10963,6967,8776,8769,12419,12525,12644,6333,12362,8182,13748,6448,5004,11483,11314,12308,13919,7740,9506,7259,10462,9154,5115,5338,11010,13083,11596,7466,11783,13978,7265,11559,8783,7157,5440,6962,5435,7059,14496,7628,11572,6079,12415,8418,14775,8433,9938,14893,7663,13905,8658,12964,11525,8493
"63",13978,13083,7799,11851,5098,13196,11041,12352,5849,5547,6158,14174,6453,9872,8593,9372,7093,7925,13185,13090,14876,7222,5536,8738,8892,6872,7515,14149,10218,8108,11718,7092,8943,6772,6835,12237,9394,8646,7892,8155,7377,10731,6834,13569,9198,6637,7584,11800,6363,5277,10100,9080,5954,6469,5775,6201,13889,7237,12142,7707,10954,7315,5442,10562,10866,11373,6655,12796,9472,6070,10617,8617,6683,13678,14979,6068,13417,7409,7128,7519,6244,10493,8145,10357,6964,6270,7224,5782,13320,11248,13067,8438,7254,14847,14191,8665,5218,9016,8684,9969,8405,11426,11065,13753,9099,11756,6931,14415,11888,8387,9903,8051,8124,8743,7218,8102,13026,8364,8551,8514,7263,12274,9095,14496,6375,5429,7329,8905,8277,8898,12971,11957,10244,6607,10065,8701,10978,13713,5755,8284,10457,8408,9511,13722,7466,9949,11776,8815,14946,8396,13413,7151,8652,13198,11754,6795,8798,10442,6272,13405,9376,10380,14178,6239,7444,9400,14513,8307,9686,12118,5261,11475,11160,10163,5268,11506,7960,5584,11768,10230,7268,14987,9526,8982,11125,6751,5382,11855,9189,9404,9158,12339,14210,5033,6450,9632,11453,5503,9576,7647,11435,6148,5720,13592,8883,11375,9677,12736,11930,6394,14850,12249,6989,13224,6346,10060,7442,13767,12989,13857,5934,5879,10038,5748,11041,7450,5864,11620,11464,5242,11362,11108,8024,9829,9013,8679,14294,9764,6129,12298,13230,10986,9825,6102,12642,10070,9304,8652,13227,8398
"64",14136,14836,9704,9398,6261,7112,6086,14578,12793,6901,5583,5389,10725,11235,14684,5875,6204,7043,9567,10627,7166,11066,13682,10143,10965,8926,9025,11159,10830,5730,12637,14341,8101,13020,8695,7070,5669,10749,8716,5368,9981,11971,6151,11964,7028,11615,5444,9400,5228,5516,11711,9248,6740,14478,8616,8397,7707,6315,14390,8522,10425,7540,12066,14149,5040,5265,13961,9848,8473,7011,13709,14413,10359,6780,14081,7506,11919,9594,5661,13029,9685,12809,6583,6228,5221,8137,5603,10013,5430,11717,5124,12461,12424,7245,14792,6989,8605,10754,14881,11391,10862,8022,9475,7641,11844,5383,7804,6525,11544,8203,11291,9856,9644,12946,8302,5139,11588,13895,8853,10863,5022,10317,8891,5847,14960,6794,6667,12245,8640,10604,11201,12924,11483,14446,8400,5258,11032,9029,10402,13854,5300,9785,13372,11786,11513,7353,6357,10466,11690,9979,13944,11281,5910,5889,5440,6873,10584,14208,5924,12375,13828,5870,13804,12157,10818,13540,8501,14664,9434,6186,8349,11963,11677,5395,6407,5269,10598,10252,8902,5629,6098,8168,7229,13422,9646,8269,11228,10923,13230,7416,11369,13462,11970,13889,7787,6034,7408,13506,11298,7797,10905,5995,13868,9826,11906,13600,13819,10055,6746,12673,7533,13047,12318,6734,5080,10913,10912,5200,14018,14356,12131,7220,5224,8221,5593,6934,13049,10170,6433,12771,6500,12068,11814,12869,14449,11917,5860,8886,10559,10900,12864,7146,10605,10877,8784,14086,12434,7224,10082,7759
"65",6999,10561,12103,5505,9247,6546,14826,14849,8294,6070,12820,5362,13964,10324,5830,6868,13993,5171,10350,9482,12911,5702,10329,8122,10578,11934,5447,14850,12469,8610,9505,7344,8891,9975,10541,6601,12128,8558,12461,14963,11871,12291,11563,14963,6112,14673,8768,14380,14580,10324,11583,12138,8703,5717,8145,10506,14343,12339,13758,11524,9331,13035,14643,10810,13147,11578,9565,12326,11042,11760,7583,13802,13400,9540,10286,13632,10866,6691,8099,9309,12302,13387,13263,6871,6237,13734,10024,6828,12611,5867,6124,13022,14516,10972,12394,12565,10285,5276,14085,10698,7531,11580,7817,11481,12260,10722,6053,5100,9684,10089,5031,10405,9388,11569,13250,13995,5565,10368,8951,10766,10286,9370,10182,12162,8512,12157,11472,6686,7474,10887,6578,8134,13538,13692,6607,7156,10989,6060,5544,8835,12565,8703,8087,5505,12093,13042,7639,13937,9590,5877,12923,11003,6417,8879,9694,9298,8900,11166,14430,7589,7369,8003,14710,13787,7775,12167,6165,6800,8807,11873,10717,12537,9953,10087,12881,11154,6821,10968,14915,8853,6883,11634,9086,7343,11370,7828,10488,5795,14215,6109,5655,7747,11814,10441,5012,9583,11891,7277,13251,8507,7030,8100,9928,5610,13498,12970,9080,13580,13173,12492,12402,10769,11957,6537,12754,14703,5784,10937,8331,8728,8245,8346,9556,6563,5221,13239,7521,14668,7176,8830,13031,13870,6346,14861,10286,14697,6721,8780,14425,11538,10679,11307,7013,13566,9547,9668,5808,10533,7840,8280
"66",13077,9076,11714,9367,14013,5319,9318,5122,14044,6970,7363,8007,8082,9525,10854,10944,6808,7536,13398,12225,13815,12081,11347,11395,14265,10031,13750,5014,10642,12293,12620,12990,5688,8851,12843,12646,6352,13136,13597,6301,5253,14664,12657,9956,12878,13827,7937,12444,9669,6679,11318,5414,7425,14512,14041,9608,11753,12109,7953,7841,8324,11444,14885,9279,7947,6062,9592,7617,7754,8129,13420,13208,13191,5395,7558,9090,10851,13467,9863,13236,7750,11267,12985,12292,11940,8897,11134,12169,8295,10847,13661,6177,13685,11627,8657,7834,9805,7081,12251,9696,14490,12623,8252,7299,13245,5824,8259,12258,9699,9296,11262,14739,6597,5675,12527,6047,6103,10897,11029,13489,8313,10047,12465,5483,10446,10404,8764,13910,8079,7528,10004,10912,8571,7821,10325,12973,11551,13810,6450,13320,11474,6984,14142,6806,9176,5198,14088,12978,10524,9906,12212,10742,8903,6928,13590,14257,11523,6544,5729,10905,6532,8208,6686,14091,8887,11360,7748,8226,6815,8633,6689,8021,11219,12595,6647,6144,9377,9271,13113,6815,9038,12892,11905,9713,14547,9495,14337,8131,12123,13391,13532,6374,8331,10584,5924,9788,12178,8150,8435,6513,7740,7333,12115,5810,10058,13209,14236,10249,7294,7610,9376,12746,10047,11378,7068,12656,11441,10077,7824,14963,12677,9990,5429,10748,5938,6577,14311,6498,11328,12422,13139,10385,10391,5217,14318,12558,14990,13111,12521,13060,8527,5813,9070,7354,14158,6565,6248,8111,11104,11598
"67",6913,8732,5370,6133,11221,5139,14898,9963,13102,10440,9906,12805,12493,5124,6523,9941,12331,9495,7302,10313,5519,5150,6608,12489,14423,14859,13567,9673,9135,14149,8150,7337,7395,6238,13835,5874,11957,8354,14328,10238,7685,14229,13987,11918,14870,14477,13606,13150,11816,11747,5348,6093,8887,11283,9133,13643,12295,8900,10865,8080,9004,6024,12346,8043,12861,7947,9197,10047,12923,6509,12199,11735,12532,13536,10991,14714,8088,13530,7578,7168,10588,5918,5752,13804,14250,11469,14848,6412,5712,12805,13761,11341,10743,7196,10366,14575,8968,6595,8232,14757,14784,14057,8351,5243,6951,10906,6246,5216,9269,14121,6111,12040,13621,13214,13701,14214,7998,14108,6841,7000,8926,11656,8770,10086,14519,11704,11477,9381,14821,6834,6922,11100,7529,8341,10740,12040,13481,8021,6167,10625,13510,12711,11932,12196,13633,6910,6292,14408,11604,14902,8711,11473,8706,11368,14158,5460,5359,14719,8815,9313,7646,5737,12434,8603,10015,10113,9555,6994,7376,6137,8366,9223,7759,8658,7762,13243,13284,5570,10292,13117,9965,11770,8861,11816,8517,12175,13271,13107,12283,12439,10313,5666,9287,8384,12147,14401,7354,14167,11649,5741,10325,14255,10595,10530,14043,5715,8049,6610,5309,6245,12954,8063,11234,9945,7836,11058,12660,12427,7623,8311,11766,7229,14001,5358,11450,12238,10649,14058,10765,13143,12513,5944,8796,8397,9282,12838,12049,5086,7334,11219,14327,11129,7573,7463,5283,6700,10373,14639,6433,13452
"68",5168,7839,9400,8536,8015,14691,9881,6437,14386,13864,12706,13992,9235,15000,12462,10431,14312,11753,8395,5650,13276,8882,13686,6869,11863,7672,7882,6821,10182,11871,11932,6138,13561,13270,11895,5668,6781,7812,10111,14459,12221,5916,12238,10105,14874,10490,5275,9170,14235,12434,11376,6324,13485,10254,5475,6958,11677,13478,11885,7472,13210,7898,13652,9071,6237,8722,13005,6519,12944,8790,14550,8525,6702,5462,12566,5707,8380,12658,12370,6117,13875,14193,5998,11439,14231,10238,11884,11950,12018,10913,11559,10650,12336,11485,8129,7824,5214,7713,7448,12178,11476,9068,12381,8368,5316,13738,7335,8110,14977,11272,12207,10502,7120,12100,10349,12722,12498,6202,14245,10590,7033,14747,14739,14649,11004,8871,9223,14486,13964,12116,12607,14092,14903,11970,14767,12473,7942,8954,12986,10581,7741,5111,5588,8157,8762,8068,9199,12979,5951,5541,7600,5577,10224,10175,8443,13175,9856,8965,9081,14036,8456,8311,6833,12432,5222,12098,13503,12015,7881,6488,13045,8258,8633,9249,13905,11646,9293,9352,5055,7422,10458,9910,14337,8708,9582,5455,7254,12400,14876,13064,5523,9814,8329,6595,14271,14013,10112,5562,13289,5195,11213,12280,7924,6157,12775,14991,6724,7129,8709,14134,5055,11013,5423,8490,7288,13281,12202,9490,13948,11133,12109,11859,14071,7658,10251,12020,6335,11063,10678,8805,6780,12141,9303,11323,11210,6889,10269,14198,6230,7133,13626,7361,12489,10096,13192,12990,8398,8745,11751,11714
"69",5002,9947,14479,5823,5193,12701,7716,6211,12176,5944,13708,12080,7588,9265,10109,12899,6397,13909,7255,6924,11696,5965,13382,14759,11913,10141,13797,7308,13529,6557,6692,11872,10104,5783,5396,6915,9845,9420,10186,7707,14013,9578,12547,7252,12894,7487,12818,7596,13062,13452,5706,6649,6285,5005,5362,12253,10255,14677,5699,6374,8027,8135,14872,9686,8504,9939,8656,10490,10961,10257,11548,10352,8205,7434,11629,11682,5568,12157,6512,13109,14692,5923,7566,12928,6704,7105,12601,13567,12920,5001,11701,10706,13245,13074,5115,13174,11789,9998,8549,8632,14375,11425,13406,9667,6001,14303,9339,12065,7243,11390,9316,9414,13479,12687,10689,11098,5387,12107,14681,14984,5550,8074,11981,8612,12817,10264,12536,6856,9075,11837,14297,9334,9693,7377,8486,10277,14924,14798,5903,8280,5317,7605,13822,5877,8514,8713,9830,9918,10154,10384,14008,12799,8085,12501,6767,10768,9394,9385,6993,11855,6609,13269,14237,13612,5376,10824,13342,11996,9023,14349,13614,10698,10247,14788,5412,13769,10570,8625,6243,6201,7435,14892,12109,11473,11580,12711,9095,6956,7864,9450,10028,6291,14861,11461,7221,13006,8085,14342,8688,10041,13844,6158,12821,7353,11071,6211,8637,9285,12033,10726,13008,5564,14592,11874,8013,8255,8877,9689,7713,13049,6407,6086,6868,5793,5151,9163,9507,5775,6832,10826,12334,11582,6257,11703,13384,11080,5066,5885,7751,14827,8930,14359,12874,13304,14213,12360,7013,11387,7067,14118
"70",12317,6474,9931,14212,8589,7484,11039,11624,5812,6534,5949,9756,10655,11851,10483,6501,9194,10570,14487,7538,10283,14732,10511,6125,8184,13688,5116,14510,7286,7803,11742,12142,13971,12810,10363,5483,12790,7038,9964,6131,5512,8261,6681,7830,9003,14602,12649,13562,7985,8122,11528,14483,7933,7813,5328,9043,9307,11474,12448,5825,5329,9405,12968,10829,14876,13054,11447,12083,6203,6056,10261,6208,7746,9651,10556,13040,13406,5609,6372,12265,11540,12743,8275,10456,10364,9605,12089,14650,8278,9138,14239,9816,7563,8688,9875,10381,6432,10294,6673,5185,8171,14065,8484,13710,9625,9458,12031,9713,10124,13038,13459,5587,9443,5791,10849,14214,6223,11978,9012,8135,13581,9449,10443,11374,11780,8578,8471,13669,10644,12552,9561,7495,14253,11864,8926,14483,13484,11325,9135,10790,5957,10875,11224,12865,10769,11819,11863,11545,10864,11151,14766,10501,11634,13942,10560,12255,14314,11328,5343,11351,10564,9656,7478,5802,9162,7247,13858,13505,12991,10087,13430,6537,8156,6500,10841,10451,11526,10281,7305,5941,12773,10694,9447,7371,13921,14200,14564,10427,5813,11808,7707,5514,8395,14039,12093,14786,12582,10712,10123,8300,11081,14209,8774,7574,8415,5467,12971,7930,13631,13758,7106,12585,10363,13660,9022,11375,10290,7199,14481,6878,12881,6798,14479,14589,11411,13764,8585,5003,5084,7241,10499,11145,14042,14935,10017,10345,10423,12457,5055,7681,5694,13453,9693,5016,13518,6110,7961,8229,12405,14984
"71",10817,10800,7943,13176,6437,13794,11228,13003,8575,9090,6515,11148,13722,9891,8396,10043,5307,14214,12650,13325,12814,14418,8442,14722,5944,11397,7206,8621,14397,7096,7833,6826,10090,10428,10408,13247,11631,9609,11512,9667,11124,5097,13710,14512,11639,8074,8109,12410,6809,9503,5703,5252,7098,10977,6905,13093,7946,13706,12129,12598,6601,12828,9810,6733,12805,14192,7566,11990,10036,5613,14895,14642,7931,9019,5697,5690,10612,10982,11689,14492,10013,10837,6721,14489,7653,10605,10495,13921,8467,13095,10835,6400,13311,9158,14737,12892,10694,14078,6199,13781,14963,6217,13511,9471,11204,9480,14038,11503,9704,6599,12514,10689,5251,14572,8506,8451,14790,14121,10966,12360,12599,14292,13011,13217,8855,7833,5904,11423,12060,10629,7361,12360,11685,6659,13954,13263,5210,9964,14625,14739,7021,5867,8977,11010,10460,12954,5001,7085,12581,7832,13656,8238,14543,13018,5559,14590,5553,13259,7623,7928,13914,9940,6004,9253,8117,12864,10324,6146,13217,7272,14383,6433,13007,10960,9134,10036,14348,12915,14967,7631,7885,9711,14896,7575,6207,8466,13751,11042,14118,11754,9905,10135,11294,11508,7822,6056,8868,7293,8754,8763,5014,13629,5158,11618,12515,12998,12434,12712,12224,12346,14032,5779,10257,5827,7917,6818,6781,14649,7693,12823,6674,13029,9892,11792,6252,10571,11441,9982,14184,10902,5599,9545,6534,8771,7678,10258,9444,8104,12299,15000,5440,10833,11152,11738,9102,10374,7351,6697,5839,10797
